amount,wallet_age_days,daily_txn_count,kyc_status,unusual_time,email_valid,device_new,geo_mismatch,network_flag,label
342,208,1,0,1,1,0,0,1,0
5068,875,3,1,0,0,1,0,1,1
8560,214,6,1,0,0,0,1,1,0
8053,1313,4,0,0,0,1,1,1,1
658,843,7,1,1,0,0,0,1,1
184,767,3,0,1,0,0,1,1,1
699,787,2,1,0,1,0,1,1,0
4283,582,10,1,1,1,0,1,1,1
522,1164,2,0,0,0,1,0,1,1
1680,1026,1,1,0,0,1,1,1,1
23624,1444,2,1,1,0,1,1,1,1
12246,760,3,1,0,1,1,0,1,0
5268,718,12,0,0,0,0,1,1,1
275,247,6,1,1,0,1,0,1,0
70464,853,1,0,0,0,1,1,1,1
7510,1461,2,0,0,1,1,0,1,0
7281,169,5,1,1,0,1,0,1,1
1472,291,9,1,0,0,0,1,1,1
13768,450,9,0,0,0,1,0,1,1
96909,842,12,1,1,0,0,1,1,1
9177,1413,3,1,1,0,1,0,1,0
2655,286,8,1,1,0,1,0,1,0
74891,1462,7,1,1,0,1,0,1,1
1852,478,3,1,0,0,0,1,1,0
1372,103,7,0,1,0,0,1,1,1
1760,538,5,1,0,1,0,0,1,0
21020,58,7,0,0,0,1,0,1,1
3087,946,8,0,0,0,0,0,1,0
1177,1089,10,0,0,1,0,0,1,0
86656,517,2,0,0,0,1,1,1,1
9744,970,7,0,1,1,1,1,1,1
17142,430,12,0,0,1,1,0,1,1
89542,342,3,0,1,0,0,0,1,1
1949,770,1,0,0,0,0,1,1,1
6927,863,9,1,0,0,1,1,1,1
9658,928,2,0,0,1,0,0,1,1
1849,720,1,0,1,0,0,1,1,1
900,915,10,0,1,0,1,1,1,1
87096,1021,8,1,1,0,0,0,1,0
6670,550,11,0,1,0,0,1,1,1
8822,515,6,0,1,1,0,0,1,0
1117,1459,9,0,0,1,1,0,1,1
9910,605,12,0,1,1,1,0,1,1
77195,1448,12,0,0,0,0,1,1,1
4838,781,9,0,0,1,1,0,1,1
1189,1293,11,0,0,0,0,0,1,1
3225,984,5,1,0,0,0,0,1,0
46902,1004,5,1,0,0,0,0,1,0
1654,1105,8,1,0,1,0,1,1,0
925,1052,8,1,0,0,1,1,1,0
1595,1094,7,1,1,0,0,0,1,0
36163,366,9,1,1,1,1,0,1,0
1197,50,12,0,1,0,1,1,1,1
6326,600,10,1,0,0,1,1,1,1
72035,2,6,1,0,0,0,0,1,1
1415,385,10,0,1,0,1,1,1,1
93532,1414,12,0,1,0,1,0,1,1
9602,1369,11,1,0,1,0,0,1,0
485,147,6,0,1,1,0,0,1,0
9945,604,7,1,1,1,1,1,1,0
4577,993,7,0,0,1,0,1,1,0
1632,223,9,1,0,0,1,0,1,0
54532,747,3,1,1,1,0,1,1,0
912,1379,12,1,1,0,0,0,1,0
1687,1171,2,1,0,1,1,1,1,1
42694,763,6,1,1,0,1,1,1,1
11807,425,2,1,1,0,0,0,1,0
485,1158,10,1,0,1,0,0,1,0
3434,1359,12,1,1,1,1,1,1,1
20946,693,10,0,1,1,0,0,1,1
3025,685,11,1,0,1,1,1,1,1
344,147,11,1,0,0,0,0,1,1
64323,357,1,1,0,0,1,1,1,1
68099,29,5,0,1,0,1,1,1,1
44613,818,2,0,1,0,1,1,1,1
5157,420,12,0,1,0,0,0,1,1
12842,478,8,1,0,0,0,1,1,1
1710,989,3,1,0,0,0,1,1,1
256,1351,4,1,0,1,1,0,1,0
38721,461,2,1,1,1,0,1,1,0
13891,1001,6,0,0,1,1,0,1,0
4983,1032,7,0,1,1,1,0,1,0
1750,61,10,0,1,0,1,1,1,1
19067,1440,2,0,0,0,1,1,1,1
2397,996,2,0,1,0,1,0,1,1
1457,1250,2,1,0,0,0,0,1,0
186,802,12,1,1,1,0,1,1,0
1149,1322,4,1,1,1,1,0,1,0
8509,65,6,0,1,1,1,1,1,1
96498,1241,12,0,0,0,0,0,1,1
248,1473,2,1,1,1,0,1,1,1
1939,1359,6,0,0,0,1,1,1,1
80618,1325,5,1,1,1,0,1,1,1
37180,1364,11,1,0,1,0,0,1,0
51184,287,10,0,0,1,1,1,1,1
14535,1165,4,0,0,0,1,1,1,1
1304,1093,10,0,0,0,1,0,1,1
482,1012,4,0,1,1,0,0,1,0
1478,965,6,0,1,0,1,1,1,1
957,774,7,0,0,1,0,0,1,0
24790,568,1,1,0,0,0,1,1,0
10872,581,5,0,1,0,0,1,1,1
2444,649,12,0,1,1,1,1,1,1
833,16,11,1,1,0,1,0,1,1
5982,527,1,0,0,1,1,1,1,1
33846,647,10,0,0,0,0,1,1,1
30919,700,10,0,0,0,0,0,1,1
3339,1069,5,0,0,1,1,0,1,1
3538,466,10,0,1,0,1,0,1,1
621,366,2,0,1,1,0,0,1,0
94979,1019,9,0,0,0,1,1,1,1
48921,1434,5,1,0,0,0,0,1,0
1375,1087,10,1,1,0,1,0,1,1
2151,1449,7,1,1,0,1,0,1,1
82781,730,1,0,1,0,1,1,1,1
62262,1477,7,0,0,0,0,0,1,1
48097,446,7,1,0,1,0,0,1,0
9132,295,4,0,1,0,1,1,1,1
6177,206,10,0,0,1,0,1,1,1
4358,724,5,0,0,1,0,1,1,0
795,1381,5,0,0,0,0,1,1,1
17019,1072,4,1,1,1,0,0,1,0
19225,531,2,1,0,0,1,0,1,1
392,134,4,0,0,1,0,0,1,1
217,720,6,1,0,1,1,0,1,0
7078,985,3,1,1,0,0,0,1,1
1911,1248,3,1,0,0,1,0,1,1
3725,704,4,0,1,0,1,0,1,1
2904,1069,6,1,0,0,1,0,1,0
25805,500,10,0,1,0,0,0,1,1
8191,823,9,1,0,0,1,0,1,0
6805,827,6,1,1,1,0,1,1,0
47642,748,6,1,1,1,0,1,1,1
147,813,3,1,0,1,0,0,1,0
1287,881,7,1,0,1,1,1,1,0
2511,230,6,0,1,0,1,1,1,1
48792,400,1,1,1,0,0,1,1,1
134,437,7,0,0,1,0,1,1,0
88991,1284,5,0,1,0,0,0,1,1
57947,489,10,0,1,0,1,1,1,1
6245,1409,1,0,0,0,0,0,1,0
3824,1,11,0,1,1,1,1,1,1
72963,821,12,1,0,1,1,1,1,1
22038,1028,10,0,1,0,0,0,1,1
2120,549,2,1,0,0,0,1,1,0
40690,473,1,1,0,0,1,1,1,1
50845,73,10,0,0,1,0,1,1,1
75522,856,3,1,0,0,0,1,1,1
1972,958,6,1,0,0,0,0,1,0
4170,1252,3,1,1,0,1,0,1,0
4888,255,6,1,1,0,1,0,1,0
9560,1085,4,0,0,1,0,0,1,0
1450,378,5,0,0,1,0,1,1,0
4071,235,10,1,1,0,1,0,1,1
69376,364,6,0,0,1,0,0,1,0
4964,624,11,0,0,0,1,1,1,1
6574,1165,4,1,1,0,0,0,1,0
749,156,4,0,0,1,0,0,1,1
625,477,2,0,0,1,0,0,1,1
31260,80,12,1,1,1,0,1,1,0
60961,1069,10,0,1,1,0,0,1,1
767,1308,11,1,0,1,0,1,1,0
300,435,6,1,1,0,1,1,1,1
3837,1229,12,0,0,1,1,0,1,1
639,998,12,0,1,1,0,0,1,1
70738,835,2,0,1,1,1,1,1,1
1855,464,7,0,0,0,0,0,1,0
7584,184,5,1,1,1,1,0,1,0
1330,970,10,0,1,0,1,1,1,1
80744,1166,12,1,0,1,0,0,1,0
75932,1401,7,0,0,0,1,1,1,1
67046,1072,9,0,1,1,1,1,1,1
5538,1445,11,0,0,0,1,0,1,1
4138,572,9,0,0,0,1,1,1,1
471,536,10,0,0,0,0,1,1,1
32553,516,10,0,1,0,1,1,1,1
38272,233,2,1,0,0,0,0,1,0
49065,235,10,0,0,0,0,1,1,1
8236,924,10,0,0,1,0,1,1,1
487,990,6,0,1,0,0,0,1,1
57793,295,1,0,1,0,0,1,1,1
58141,970,4,1,0,0,1,0,1,1
20959,240,7,0,1,1,0,1,1,1
65236,709,12,1,0,1,0,1,1,1
13348,724,5,1,1,0,0,0,1,0
16878,1084,10,0,1,0,1,1,1,1
2973,328,5,1,1,1,0,0,1,0
99600,1104,10,0,1,1,0,0,1,1
9138,327,5,0,1,1,0,1,1,1
329,792,1,1,0,0,1,0,1,0
4931,672,8,1,0,0,1,1,1,0
61974,1162,6,1,0,1,1,0,1,0
25268,1348,1,1,1,1,1,0,1,0
1741,885,7,1,0,1,1,0,1,0
3180,1045,2,1,1,1,0,1,1,1
7781,824,10,0,0,1,1,0,1,1
11418,1046,1,0,1,1,1,1,1,1
96865,1145,5,1,1,1,1,0,1,1
772,1396,5,1,1,0,0,0,1,0
112,834,1,1,0,1,0,1,1,0
1804,1342,2,0,1,1,1,0,1,0
4711,922,2,0,0,1,1,1,1,1
95067,634,7,1,0,0,0,0,1,0
79501,181,8,1,0,1,1,0,1,0
4962,646,1,0,1,1,1,0,1,1
36199,984,6,1,1,1,1,1,1,0
50403,731,11,0,0,1,0,1,1,1
1533,373,10,0,1,0,1,0,1,1
3648,736,5,0,1,0,1,0,1,1
584,542,2,1,0,0,1,0,1,0
1004,641,11,0,1,0,1,0,1,1
65059,1172,7,0,0,1,1,0,1,1
66486,279,1,0,0,1,1,0,1,1
7140,302,11,0,0,0,0,1,1,1
1701,137,8,0,1,1,1,1,1,1
56526,1292,3,0,0,0,0,1,1,1
9425,168,3,0,0,1,0,0,1,1
5212,977,5,1,0,1,0,1,1,0
1973,1305,8,1,1,1,0,1,1,1
17617,752,1,1,1,0,1,1,1,1
110,768,4,1,1,0,1,0,1,0
640,1496,4,0,0,0,0,0,1,1
18356,1463,6,1,0,0,0,1,1,0
222,1029,4,0,1,0,1,1,1,1
98927,855,12,1,0,0,0,0,1,1
7331,1071,10,1,0,1,1,0,1,1
3957,104,5,0,1,1,0,0,1,1
9385,269,11,0,1,1,0,0,1,1
1851,493,5,0,0,1,1,0,1,0
24564,218,1,1,1,1,0,0,1,0
4884,1045,12,1,0,0,1,0,1,1
711,361,5,1,0,0,0,1,1,0
3909,1059,5,1,0,1,1,1,1,0
61241,332,3,1,0,0,0,0,1,0
22315,394,4,1,1,0,0,1,1,0
3383,1179,12,0,0,1,1,0,1,1
5855,231,9,1,1,1,0,1,1,1
60411,733,1,0,1,1,0,1,1,1
96237,1402,2,0,0,1,0,0,1,0
73763,1278,10,0,0,0,0,0,1,1
54091,821,4,0,1,1,1,1,1,1
64607,1051,2,1,1,0,0,1,1,1
21710,677,8,0,1,0,0,1,1,1
83560,488,11,1,1,0,0,0,1,1
2307,242,5,1,0,0,1,1,1,0
2222,56,9,0,1,1,0,1,1,1
7830,687,4,0,0,1,1,0,1,0
3012,1466,5,0,0,1,0,1,1,0
9926,1046,6,1,0,1,0,1,1,0
657,551,6,0,0,0,1,1,1,1
79829,434,12,0,1,1,1,0,1,1
22294,1218,1,1,0,0,0,0,1,0
7883,68,7,0,1,1,1,0,1,0
9910,1464,5,0,0,1,0,1,1,1
8637,724,4,1,0,0,0,0,1,0
1440,1456,11,0,0,1,0,1,1,1
1380,489,1,0,1,0,1,1,1,1
6370,48,6,1,0,0,0,0,1,0
4154,1172,12,0,1,1,0,0,1,1
5016,1129,3,0,0,1,0,1,1,0
7021,580,1,0,0,0,1,1,1,1
23220,776,3,0,1,1,0,1,1,1
1168,213,2,0,0,1,0,0,1,1
1501,335,2,1,0,1,0,0,1,0
36856,242,11,0,0,1,1,1,1,1
183,1225,2,1,1,1,1,0,1,0
9739,1237,8,0,0,0,1,0,1,1
88722,1234,7,1,1,1,0,1,1,1
61414,1391,11,0,1,1,1,1,1,1
71479,125,8,1,1,0,0,1,1,1
1089,747,1,0,0,1,1,0,1,1
97799,771,10,1,1,1,1,1,1,1
951,966,12,1,0,1,0,0,1,0
96323,600,4,0,0,0,0,1,1,1
2834,1141,2,1,1,1,0,0,1,0
6770,1389,12,0,1,0,1,1,1,1
813,234,11,1,0,0,0,0,1,0
96520,645,3,1,1,0,1,0,1,1
2772,286,7,0,1,1,1,0,1,0
1445,1343,2,0,1,0,1,0,1,1
6883,949,3,0,1,0,0,1,1,1
1220,1203,3,1,1,1,1,0,1,0
9379,348,1,0,1,0,1,0,1,1
14675,721,4,0,1,1,1,0,1,0
508,1289,9,0,1,1,1,0,1,1
5338,136,5,0,1,0,0,0,1,1
784,666,12,0,1,0,1,0,1,1
53933,1190,11,1,0,0,0,1,1,1
533,791,1,1,0,0,1,0,1,1
6843,976,5,0,0,1,0,0,1,1
35802,770,7,0,1,1,0,1,1,1
784,735,8,1,0,0,1,0,1,0
1861,1206,6,0,0,0,1,0,1,1
1388,517,6,0,1,0,1,1,1,1
1465,1362,8,0,0,0,1,1,1,1
62177,1289,4,0,1,0,1,0,1,1
9728,834,6,0,0,1,0,0,1,0
72269,889,9,1,1,1,0,1,1,1
7453,883,6,1,0,0,1,0,1,1
1728,1123,8,1,0,1,1,0,1,0
7893,39,9,0,1,0,1,1,1,1
678,70,7,0,1,0,0,1,1,1
29519,269,12,1,1,1,1,1,1,1
2977,1049,4,1,1,1,0,0,1,0
54093,31,8,1,0,1,1,1,1,1
3952,1354,1,0,0,1,1,1,1,1
63753,564,9,1,0,0,0,0,1,1
9263,647,12,1,0,0,0,0,1,0
945,312,1,0,1,1,0,0,1,0
45057,310,8,0,1,0,1,1,1,1
1935,650,5,1,0,1,0,0,1,0
1186,1039,8,0,1,0,0,1,1,1
38882,1086,6,1,1,1,0,1,1,1
5893,1211,1,1,1,0,1,1,1,1
19286,1278,10,0,1,0,0,1,1,1
1899,1247,6,0,1,1,1,0,1,1
59165,293,8,0,0,0,0,1,1,1
6702,1444,5,1,0,0,1,1,1,1
72399,1302,2,0,0,0,0,0,1,1
4374,1237,3,1,0,1,1,1,1,0
177,749,6,0,0,1,0,1,1,0
92871,677,3,0,1,1,0,1,1,1
69896,1029,2,1,0,1,1,1,1,1
6317,701,10,0,1,1,1,0,1,1
1632,109,9,1,0,1,1,1,1,0
693,76,4,1,1,0,1,1,1,1
1191,902,3,1,0,1,1,1,1,0
95988,755,6,0,1,0,1,1,1,1
35952,505,11,0,0,1,1,0,1,1
5958,353,11,0,0,0,1,1,1,1
1490,384,8,1,0,1,0,1,1,0
9164,126,4,0,1,0,1,0,1,1
1634,577,5,1,0,1,0,1,1,0
9251,1020,8,0,1,0,0,1,1,1
4971,11,10,1,1,0,1,1,1,1
542,224,3,1,0,0,1,1,1,1
1915,933,8,0,1,0,1,1,1,1
1423,13,11,0,0,0,0,1,1,1
74907,1353,9,0,1,1,1,0,1,1
9106,113,9,1,0,0,0,1,1,1
1744,1155,4,1,0,0,0,0,1,0
921,692,12,1,1,1,0,0,1,1
3946,552,6,0,1,0,0,1,1,1
9416,412,1,1,0,0,0,0,1,0
1728,1329,1,0,1,0,0,0,1,1
4662,126,6,1,1,0,0,0,1,0
4993,802,1,1,0,1,0,0,1,0
48662,18,2,1,0,1,1,1,1,1
13812,389,7,1,1,0,1,0,1,0
1394,946,3,0,0,0,0,1,1,1
728,1432,7,0,1,0,0,1,1,1
8478,773,4,1,0,0,0,1,1,1
7890,1114,2,1,1,0,1,1,1,1
32459,717,9,1,1,0,1,1,1,1
5745,783,9,0,0,0,0,1,1,1
1477,1118,2,0,0,1,0,0,1,0
9620,277,4,1,1,0,0,0,1,1
51807,1075,6,1,0,0,0,0,1,1
1812,1,4,0,0,0,0,0,1,1
121,954,5,1,1,0,0,1,1,0
4207,205,8,0,0,1,0,0,1,0
929,838,4,1,0,0,0,1,1,1
404,983,1,1,0,0,0,1,1,0
28575,688,3,1,1,1,1,1,1,0
7252,1277,2,0,1,1,0,0,1,0
491,923,10,1,1,1,1,0,1,0
9406,1063,4,1,1,0,0,1,1,0
41938,1257,1,1,1,0,1,1,1,1
69687,830,7,0,0,0,0,0,1,1
1289,1113,7,0,0,1,1,1,1,1
156,216,12,1,0,1,1,0,1,1
30135,766,1,1,0,0,1,0,1,0
2265,644,8,1,1,1,0,1,1,0
9297,1110,10,0,0,1,1,0,1,1
4517,129,9,0,0,1,0,0,1,0
80085,321,7,0,1,0,0,0,1,1
736,900,9,1,1,0,0,1,1,1
772,825,10,0,1,0,0,0,1,1
413,118,4,1,1,1,0,1,1,0
36435,999,12,1,0,0,1,1,1,1
8990,38,9,1,1,0,1,0,1,1
1740,1334,5,0,0,0,0,1,1,1
26515,1027,12,1,0,0,1,1,1,1
908,1497,2,1,1,0,1,0,1,0
3009,422,10,1,0,1,1,1,1,0
1578,1170,3,1,1,0,0,1,1,0
8584,670,4,0,1,1,0,0,1,1
1017,695,1,0,1,0,1,0,1,1
31617,492,10,0,0,0,1,1,1,1
56944,346,8,1,1,0,0,1,1,1
518,1455,11,0,1,0,0,0,1,1
9491,888,5,0,1,0,1,0,1,1
19945,769,12,0,0,1,1,1,1,1
553,220,8,1,1,1,1,1,1,1
1469,492,8,1,1,1,1,0,1,0
1317,445,1,0,1,1,0,1,1,1
5596,690,3,0,1,1,0,0,1,1
